"rt","key_press","correct","choices","correct_choice","trial_duration","response_ends_trial","number_of_dots","number_of_sets","coherent_direction","coherence","dot_radius","dot_life","move_distance","aperture_width","aperture_height","dot_color","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames","trial_type","trial_index","time_elapsed","internal_node_id"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","24.96249999999418","[16.400000000023283,16.699999999953434,16.70000000006985,16.599999999976717,16.70000000006985,92.5999999998603,7.300000000046566,16.699999999953434]","8","RDK","3038","651775","0.0-0.0-3038.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.15454545454122","[16.400000000023283,16.699999999953434,16.599999999976717,16.699999999953434,32.09999999997672,17.100000000093132,17.599999999976717,15.800000000046566,17.599999999976717,16.5,16.599999999976717]","11","RDK","3039","651993","0.0-0.0-3039.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.658333333335275","[16.100000000093132,16.899999999906868,16.70000000006985,16.699999999953434,16.800000000046566,16.599999999976717,31.79999999993015,2.5,14.70000000006985,17.699999999953434,16.70000000006985,16.699999999953434]","12","RDK","3040","652207","0.0-0.0-3040.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.163636363630015","[16.399999999906868,43,6.900000000023283,16.800000000046566,16.599999999976717,16.800000000046566,16.599999999976717,16.70000000006985,16.699999999953434,16.400000000023283,16.899999999906868]","11","RDK","3041","652424","0.0-0.0-3041.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.163636363630015","[16.399999999906868,16.599999999976717,16.699999999953434,35.9000000001397,14,16.79999999993015,16.699999999953434,16.70000000006985,16.599999999976717,16.70000000006985,16.699999999953434]","11","RDK","3042","652640","0.0-0.0-3042.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.15454545454122","[16.199999999953434,16.800000000046566,16.699999999953434,16.70000000006985,16.699999999953434,37.10000000009313,12.699999999953434,16.79999999993015,16.70000000006985,16.699999999953434,16.599999999976717]","11","RDK","3043","652857","0.0-0.0-3043.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.072727272731505","[15.900000000023283,47.5,3.8999999999068677,15.100000000093132,16.300000000046566,17.199999999953434,16.70000000006985,16.5999999998603,16.70000000006985,21.79999999993015,11.100000000093132]","11","RDK","3044","653074","0.0-0.0-3044.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.57500000000194","[16.400000000023283,16.300000000046566,17.099999999976717,15.800000000046566,19.800000000046566,14.5,16.499999999883585,16.800000000046566,16.399999999906868,17.000000000116415,16.599999999976717,15.699999999953434]","12","RDK","3045","653294","0.0-0.0-3045.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.690909090906974","[16.70000000006985,22.899999999906868,10.600000000093132,16.599999999976717,16.599999999976717,16.800000000046566,16.699999999953434,16.600000000093132,15.999999999883585,17.400000000023283,16.699999999953434]","11","RDK","3046","653507","0.0-0.0-3046.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.000000000010584","[14.600000000093132,16.599999999976717,16.699999999953434,36.10000000009313,13.699999999953434,16.9000000001397,16.69999999983702,16.70000000006985,16.599999999976717,16.70000000006985,16.699999999953434]","11","RDK","3047","653711","0.0-0.0-3047.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.163636363630015","[16.29999999993015,16.70000000006985,16.599999999976717,16.800000000046566,16.5999999998603,35.60000000009313,14.300000000046566,16.800000000046566,16.699999999953434,16.300000000046566,17.0999999998603]","11","RDK","3048","653924","0.0-0.0-3048.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.15454545454122","[16.29999999993015,38.39999999990687,10.600000000093132,17.79999999993015,16.600000000093132,16.699999999953434,16.70000000006985,16.69999999983702,16.600000000093132,16.699999999953434,16.600000000093132]","11","RDK","3049","654141","0.0-0.0-3049.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.625","[16.099999999976717,16.70000000006985,16.699999999953434,16.600000000093132,22.099999999976717,11.300000000046566,16.5999999998603,16.800000000046566,16.599999999976717,16.70000000006985,16.699999999953434,16.599999999976717]","12","RDK","3050","654357","0.0-0.0-3050.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.658333333335275","[16.5,16.500000000116415,16.69999999983702,16.800000000046566,16.599999999976717,16.70000000006985,28.699999999953434,4.600000000093132,16.0999999998603,17.300000000046566,15.900000000023283,17.5]","12","RDK","3051","654575","0.0-0.0-3051.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.09090909090909","[15.5,40.60000000009313,9.400000000023283,16.699999999953434,16.800000000046566,16.5999999998603,16.70000000006985,16.599999999976717,16.800000000046566,16.499999999883585,16.800000000046566]","11","RDK","3052","654791","0.0-0.0-3052.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.658333333335275","[16.300000000046566,16.29999999993015,17.20000000006985,30.099999999976717,2.5,17.300000000046566,16.79999999993015,16.600000000093132,16.699999999953434,16.800000000046566,16.499999999883585,16.800000000046566]","12","RDK","3053","655008","0.0-0.0-3053.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.172727272739973","[15.400000000023283,17.800000000046566,16.599999999976717,16.699999999953434,16.600000000093132,35.89999999990687,14.100000000093132,16.599999999976717,16.800000000046566,16.699999999953434,16.70000000006985]","11","RDK","3054","655224","0.0-0.0-3054.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.14545454546301","[16.20000000006985,48.40000000002328,3.599999999976717,14.5,16.899999999906868,16.600000000093132,16.699999999953434,16.70000000006985,16.20000000006985,16.999999999883585,16.800000000046566]","11","RDK","3055","655444","0.0-0.0-3055.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.633333333331393","[16.100000000093132,16.699999999953434,16.099999999976717,17.199999999953434,16.70000000006985,16.599999999976717,16.800000000046566,16.5999999998603,16.500000000116415,16.899999999906868,16.300000000046566,17.099999999976717]","12","RDK","3056","655658","0.0-0.0-3056.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.64999999999418","[16.300000000046566,16.79999999993015,16.600000000093132,16.699999999953434,16.70000000006985,16.5999999998603,29.900000000023283,2.5,17.600000000093132,16.699999999953434,16.699999999953434,16.699999999953434]","12","RDK","3057","655875","0.0-0.0-3057.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.172727272718806","[16.399999999906868,44.70000000006985,5.399999999906868,16.500000000116415,16.699999999953434,16.70000000006985,16.79999999993015,15.800000000046566,16.79999999993015,17.400000000023283,16.699999999953434]","11","RDK","3058","656091","0.0-0.0-3058.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.163636363630015","[16.199999999953434,16.800000000046566,16.79999999993015,35.300000000046566,13.699999999953434,17.500000000116415,16.79999999993015,16.70000000006985,16.599999999976717,16.70000000006985,16.69999999983702]","11","RDK","3059","656308","0.0-0.0-3059.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.0818181818203","[15.599999999976717,16.600000000093132,16.699999999953434,16.70000000006985,16.5999999998603,35.500000000116415,13.499999999883585,17.700000000186265,16.69999999983702,16.600000000093132,16.699999999953434]","11","RDK","3060","656526","0.0-0.0-3060.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","22.88750000001164","[16.699999999953434,16.500000000116415,76.09999999997672,7.1999999998370185,22.600000000093132,10.20000000006985,17.199999999953434,16.600000000093132]","8","RDK","3061","656741","0.0-0.0-3061.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","17.94545454544608","[13.70000000006985,16.999999999883585,15.800000000046566,17.5,16.600000000093132,33.89999999990687,16.199999999953434,16.600000000093132,16.699999999953434,16.800000000046566,16.5999999998603]","11","RDK","3062","656946","0.0-0.0-3062.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.15454545454122","[16.199999999953434,40.300000000046566,9.79999999993015,16.600000000093132,16.699999999953434,16.70000000006985,16.699999999953434,15.699999999953434,17.699999999953434,16.600000000093132,16.699999999953434]","11","RDK","3063","657163","0.0-0.0-3063.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.163636363640595","[16.199999999953434,16.800000000046566,16.599999999976717,35.70000000006985,14.29999999993015,16.800000000046566,16.599999999976717,16.800000000046566,16.5,16.800000000046566,16.699999999953434]","11","RDK","3064","657375","0.0-0.0-3064.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.145454545452427","[16.29999999993015,16.500000000116415,16.79999999993015,16.70000000006985,16.69999999983702,36.9000000001397,13,16.699999999953434,16.699999999953434,15.600000000093132,17.699999999953434]","11","RDK","3065","657593","0.0-0.0-3065.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.163636363640595","[16.400000000023283,37.499999999883585,12.400000000139698,16.79999999993015,16.70000000006985,16.699999999953434,16.70000000006985,16.5999999998603,16.70000000006985,16.70000000006985,16.599999999976717]","11","RDK","3066","657809","0.0-0.0-3066.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.54999999999806","[15.800000000046566,16.5,15.699999999953434,17.600000000093132,22.0999999998603,11.100000000093132,16.899999999906868,16.600000000093132,16.79999999993015,16.600000000093132,16.69999999983702,16.20000000006985]","12","RDK","3067","658038","0.0-0.0-3067.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.608333333337214","[15.800000000046566,16.699999999953434,16.699999999953434,16.70000000006985,16.699999999953434,16.600000000093132,30.0999999998603,2.5000000001164153,16.79999999993015,17.300000000046566,16.699999999953434,16.70000000006985]","12","RDK","3068","658244","0.0-0.0-3068.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.154545454551805","[16.100000000093132,41.699999999953434,7.600000000093132,17.399999999906868,16.800000000046566,16.699999999953434,16.70000000006985,16.599999999976717,16.70000000006985,16.699999999953434,16.699999999953434]","11","RDK","3069","658459","0.0-0.0-3069.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.14545454546301","[16.000000000116415,16.79999999993015,16.699999999953434,36,13.900000000139698,16.79999999993015,16.70000000006985,16.5999999998603,16.70000000006985,16.699999999953434,16.70000000006985]","11","RDK","3070","658676","0.0-0.0-3070.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.163636363640595","[16.400000000023283,16.599999999976717,16.70000000006985,16.699999999953434,16.70000000006985,37.09999999997672,12.800000000046566,16.79999999993015,16.600000000093132,16.79999999993015,16.599999999976717]","11","RDK","3071","658892","0.0-0.0-3071.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.163636363640595","[16.300000000046566,36.29999999993015,13.29999999993015,17.100000000093132,16.699999999953434,16.70000000006985,16.599999999976717,16.699999999953434,16.70000000006985,16.599999999976717,16.800000000046566]","11","RDK","3072","659109","0.0-0.0-3072.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.64166666667249","[16.199999999953434,16.79999999993015,15.800000000046566,17.400000000023283,22.5,10.79999999993015,16.800000000046566,16.599999999976717,16.800000000046566,16.599999999976717,16.70000000006985,16.70000000006985]","12","RDK","3073","659326","0.0-0.0-3073.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.616666666658904","[16,16.599999999976717,16.800000000046566,16.5999999998603,16.70000000006985,16.599999999976717,30.300000000046566,2.3999999999068677,16.9000000001397,16.099999999976717,17.699999999953434,16.699999999953434]","12","RDK","3074","659545","0.0-0.0-3074.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.0818181818203","[15.500000000116415,41.39999999990687,8.699999999953434,16.20000000006985,17.099999999976717,16.70000000006985,16.5999999998603,16.70000000006985,16.599999999976717,16.70000000006985,16.699999999953434]","11","RDK","3075","659760","0.0-0.0-3075.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.658333333325572","[16.399999999906868,16.70000000006985,16.699999999953434,31.900000000023283,2.400000000023283,16,16.400000000023283,16.699999999953434,16.70000000006985,16.699999999953434,16.599999999976717,16.699999999953434]","12","RDK","3076","659977","0.0-0.0-3076.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.163636363630015","[16.399999999906868,16.70000000006985,16.69999999983702,16.70000000006985,16.5,35.800000000046566,14.29999999993015,16.70000000006985,16.699999999953434,16.70000000006985,16.599999999976717]","11","RDK","3077","660193","0.0-0.0-3077.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.145454545452427","[16.400000000023283,36.5,13.099999999976717,16.899999999906868,16.70000000006985,16.79999999993015,16.600000000093132,16.600000000093132,16.79999999993015,16.599999999976717,16.599999999976717]","11","RDK","3078","660414","0.0-0.0-3078.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.718181818183936","[17.199999999953434,16.70000000006985,16.699999999953434,16.599999999976717,22,11.5,16.5,16.70000000006985,16.69999999983702,16.70000000006985,16.600000000093132]","11","RDK","3079","660626","0.0-0.0-3079.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.5","[14.5,16.699999999953434,16.600000000093132,16.79999999993015,16.70000000006985,16.699999999953434,16.5,29.300000000046566,4,16.099999999976717,17.400000000023283,16.699999999953434]","12","RDK","3080","660830","0.0-0.0-3080.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.136363636353053","[16.0999999998603,16.70000000006985,37.699999999953434,11.900000000139698,17.0999999998603,16.70000000006985,16.699999999953434,16.600000000093132,16.5999999998603,16.800000000046566,16.599999999976717]","11","RDK","3081","661043","0.0-0.0-3081.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.163636363630015","[16.399999999906868,16.600000000093132,16.199999999953434,17.199999999953434,34.300000000046566,15.70000000006985,16.699999999953434,16.599999999976717,16.699999999953434,16.70000000006985,16.699999999953434]","11","RDK","3082","661262","0.0-0.0-3082.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.391666666662786","[26.400000000023283,2.599999999976717,17.5,16.800000000046566,16.699999999953434,15.800000000046566,17.599999999976717,16.5,16.70000000006985,16.79999999993015,16.599999999976717,16.699999999953434]","12","RDK","3083","661478","0.0-0.0-3083.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","22.188888888883714","[16.199999999953434,16.699999999953434,75.59999999997672,7.900000000023283,16.20000000006985,17.099999999976717,16.599999999976717,16.800000000046566,16.599999999976717]","9","RDK","3084","661693","0.0-0.0-3084.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.06363636363213","[15.999999999883585,16.70000000006985,16.699999999953434,16.70000000006985,38,11.29999999993015,17.400000000023283,16.699999999953434,16.70000000006985,16.5,16]","11","RDK","3085","661914","0.0-0.0-3085.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","15.390000000002328","[3.5,17.400000000023283,16.399999999906868,17.100000000093132,16.599999999976717,16.70000000006985,16.699999999953434,15.79999999993015,17.5,16.20000000006985]","10","RDK","3086","662127","0.0-0.0-3086.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.583333333343035","[15.600000000093132,16.599999999976717,27.400000000023283,5.800000000046566,16.5999999998603,16.9000000001397,16.69999999983702,16.70000000006985,16.599999999976717,16.70000000006985,16.699999999953434,16.70000000006985]","12","RDK","3087","662343","0.0-0.0-3087.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.163636363640595","[16.300000000046566,16.79999999993015,16.600000000093132,16.70000000006985,36.699999999953434,12.79999999993015,17.20000000006985,16.5999999998603,16.70000000006985,15.79999999993015,17.600000000093132]","11","RDK","3088","662560","0.0-0.0-3088.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.154545454551805","[40.40000000002328,9.099999999976717,16.79999999993015,16.70000000006985,16.699999999953434,16.70000000006985,16.599999999976717,16,17.400000000023283,16.699999999953434,16.600000000093132]","11","RDK","3089","662777","0.0-0.0-3089.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.57500000000194","[15.699999999953434,16.599999999976717,16,24.70000000006985,9.29999999993015,16.699999999953434,16.70000000006985,16.699999999953434,16.600000000093132,16.599999999976717,16.5,16.800000000046566]","12","RDK","3090","662996","0.0-0.0-3090.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.154545454551805","[16.300000000046566,16.69999999983702,16.70000000006985,16.699999999953434,15.900000000023283,34.60000000009313,16.19999999983702,16.600000000093132,16.79999999993015,16.70000000006985,16.500000000116415]","11","RDK","3091","663212","0.0-0.0-3091.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","17.218181818173353","[38.09999999997672,2.4999999998835847,15.500000000116415,16.70000000006985,16.5999999998603,16.800000000046566,16.599999999976717,16.70000000006985,16.699999999953434,16.599999999976717,16.599999999976717]","11","RDK","3092","663429","0.0-0.0-3092.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.633333333331393","[16.000000000116415,16.79999999993015,16.699999999953434,25.79999999993015,7.500000000116415,16.599999999976717,16.800000000046566,16.699999999953434,16.70000000006985,16.5999999998603,16.70000000006985,16.699999999953434]","12","RDK","3093","663644","0.0-0.0-3093.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.136363636353053","[16.199999999953434,16.599999999976717,15.800000000046566,17.599999999976717,16.600000000093132,35.699999999953434,14.29999999993015,16.70000000006985,16.599999999976717,16.800000000046566,16.5999999998603]","11","RDK","3094","663865","0.0-0.0-3094.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.73636363636152","[17.29999999993015,31.400000000023283,2.5,15.599999999976717,17.199999999953434,16.70000000006985,16.70000000006985,16.699999999953434,16.599999999976717,16.699999999953434,16.70000000006985]","11","RDK","3095","664077","0.0-0.0-3095.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","17.990909090911206","[14.5,16.5999999998603,16.800000000046566,16.599999999976717,34.09999999997672,16.000000000116415,15.900000000023283,17.399999999906868,16.70000000006985,16.699999999953434,16.600000000093132]","11","RDK","3096","664280","0.0-0.0-3096.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","17.409090909101494","[37.000000000116415,4.400000000023283,16.79999999993015,16.5,16.79999999993015,16.000000000116415,17.399999999906868,16.600000000093132,16.699999999953434,16.599999999976717,16.70000000006985]","11","RDK","3097","664494","0.0-0.0-3097.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.591666666664725","[15.900000000023283,16.599999999976717,16.70000000006985,23.79999999993015,9.400000000023283,16.699999999953434,16.70000000006985,16.5999999998603,16.800000000046566,16.5,16.600000000093132,16.79999999993015]","12","RDK","3098","664711","0.0-0.0-3098.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.681818181818183","[16.800000000046566,16.699999999953434,16.70000000006985,16.699999999953434,16.600000000093132,22.29999999993015,10.599999999976717,21.400000000023283,12.400000000023283,16.699999999953434,16.599999999976717]","11","RDK","3099","664928","0.0-0.0-3099.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","17.9181818181797","[13.599999999976717,16.899999999906868,34.20000000006985,15.699999999953434,16.70000000006985,16.599999999976717,16.70000000006985,16.699999999953434,16.70000000006985,16.69999999983702,16.600000000093132]","11","RDK","3100","665131","0.0-0.0-3100.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.663636363640595","[16.500000000116415,16.699999999953434,16.599999999976717,16.599999999976717,16.900000000023283,26.199999999953434,6.200000000069849,16.599999999976717,17.599999999976717,16.70000000006985,16.699999999953434]","11","RDK","3101","665344","0.0-0.0-3101.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","17.990909090911206","[14.5,39.10000000009313,10.800000000046566,16.79999999993015,16.70000000006985,16.699999999953434,16.599999999976717,16.79999999993015,16.600000000093132,16.699999999953434,16.599999999976717]","11","RDK","3102","665549","0.0-0.0-3102.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.172727272718806","[16.399999999906868,16.70000000006985,16.5999999998603,35.70000000006985,14.400000000023283,16.699999999953434,16.600000000093132,16.79999999993015,16,17.199999999953434,16.800000000046566]","11","RDK","3103","665762","0.0-0.0-3103.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.16363636365118","[16.4000000001397,16.70000000006985,16.69999999983702,16.600000000093132,16.199999999953434,37.90000000002328,12.5,16.79999999993015,16.70000000006985,16.599999999976717,16.70000000006985]","11","RDK","3104","665978","0.0-0.0-3104.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.163636363640595","[16.300000000046566,39.300000000046566,10.599999999976717,16.900000000023283,16.599999999976717,16.699999999953434,16.70000000006985,16.599999999976717,16.599999999976717,16.79999999993015,16.70000000006985]","11","RDK","3105","666195","0.0-0.0-3105.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.591666666674428","[15.70000000006985,16.5999999998603,16.70000000006985,16.599999999976717,23.600000000093132,9,17.5,15.5,17.899999999906868,16.600000000093132,16.699999999953434,16.70000000006985]","12","RDK","3106","666411","0.0-0.0-3106.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","22.05555555556849","[16.300000000046566,16.199999999953434,16.70000000006985,16.79999999993015,16.600000000093132,16.399999999906868,81.50000000011642,2.299999999930151,15.70000000006985]","9","RDK","3107","666629","0.0-0.0-3107.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","17.990909090911206","[14.599999999976717,16.499999999883585,35.000000000116415,14.29999999993015,17.5,15.599999999976717,17.599999999976717,16.800000000046566,16.699999999953434,16.000000000116415,17.300000000046566]","11","RDK","3108","666848","0.0-0.0-3108.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","18.072727272731505","[16.099999999976717,16.79999999993015,16.70000000006985,36,12.899999999906868,17.600000000093132,16.79999999993015,16.600000000093132,16.79999999993015,16.600000000093132,15.900000000023283]","11","RDK","3109","667065","0.0-0.0-3109.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.583333333323633","[15.5,16.699999999953434,16.70000000006985,16.79999999993015,16.599999999976717,16.599999999976717,25.800000000046566,6.899999999906868,21.100000000093132,12.79999999993015,16.70000000006985,16.79999999993015]","12","RDK","3110","667278","0.0-0.0-3110.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.72727272728331","[17.199999999953434,16.70000000006985,16.70000000006985,21.699999999953434,11.800000000046566,16.5,16.699999999953434,16.699999999953434,16.70000000006985,16.699999999953434,16.600000000093132]","11","RDK","3111","667496","0.0-0.0-3111.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.383333333331393","[13.099999999976717,16.699999999953434,16.70000000006985,16.699999999953434,15.599999999976717,17.800000000046566,16.599999999976717,23.70000000006985,8.999999999883585,16.4000000001397,17.599999999976717,16.699999999953434]","12","RDK","3112","667699","0.0-0.0-3112.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.558333333339153","[15,17.300000000046566,32.40000000002328,1.099999999976717,16.5,15.800000000046566,17.699999999953434,16.599999999976717,16.699999999953434,16.20000000006985,16.099999999976717,17.300000000046566]","12","RDK","3113","667914","0.0-0.0-3113.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.154545454551805","[16.500000000116415,16.5999999998603,16.70000000006985,35.29999999993015,14.599999999976717,16.70000000006985,16.699999999953434,16.600000000093132,16.79999999993015,16.599999999976717,16.600000000093132]","11","RDK","3114","668132","0.0-0.0-3114.0"
"-1","-1","false","a,l","a","200","true","200","1","180","0.5","2","-1","1","600","400","white","gray","3","2","2","16.558333333339153","[16.300000000046566,16.699999999953434,16.300000000046566,17.099999999976717,16.599999999976717,16.699999999953434,24.5,8.800000000046566,17.900000000023283,15.399999999906868,16.800000000046566,15.600000000093132]","12","RDK","3115","668348","0.0-0.0-3115.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","18.15454545454122","[16,17.099999999976717,33.699999999953434,16.20000000006985,16.699999999953434,16.70000000006985,16.69999999983702,16.600000000093132,16.699999999953434,16.70000000006985,16.599999999976717]","11","RDK","3116","668563","0.0-0.0-3116.0"
"-1","-1","false","a,l","l","200","true","200","1","0","0.5","2","-1","1","600","400","white","gray","3","2","2","16.658333333325572","[16.499999999883585,16.600000000093132,16.699999999953434,16.70000000006985,16,25.499999999883585,7.8000000001629815,17.29999999993015,16.70000000006985,16.69999999983702,16.70000000006985,16.699999999953434]","12","RDK","3117","668779","0.0-0.0-3117.0"
